,N,F0,m,d_ms,d0,v0,prob,collision
11018,9.0,-1935.0,1248.0,1113.0,3.0,75.0,0.5,0.0
11019,9.0,-261.0,1915.0,548.0,5.0,77.0,0.5,0.0
11020,10.0,-2523.0,1712.0,1012.0,3.0,136.0,0.5,1.0
11021,4.0,-1339.0,1165.0,1496.0,2.0,84.0,0.5,1.0
11022,10.0,-1414.0,1758.0,1195.0,5.0,87.0,0.5,0.0
11023,5.0,-1560.0,1274.0,1141.0,2.0,112.0,0.5,1.0
11025,5.0,-4662.0,1038.0,897.0,3.0,107.0,0.5,0.0
11027,7.0,-1759.0,1543.0,1185.0,5.0,157.0,0.5,0.0
11028,4.0,-1166.0,1242.0,1415.0,4.0,157.0,0.5,0.0
11029,6.0,-466.0,1760.0,1161.0,5.0,65.0,0.5,0.0
11031,11.0,-4364.0,1068.0,553.0,4.0,119.0,0.5,0.0
11033,3.0,-3471.0,1760.0,1305.0,3.0,64.0,0.5,0.0
11036,8.0,-276.0,1196.0,1091.0,5.0,157.0,0.5,1.0
11037,6.0,-490.0,1285.0,1237.0,4.0,158.0,0.5,1.0
11038,4.0,-3996.0,1827.0,1309.0,4.0,105.0,0.5,0.0
11039,4.0,-2293.0,1640.0,921.0,3.0,147.0,0.5,0.0
11040,11.0,-3185.0,1986.0,666.0,5.0,76.0,0.5,0.0
11041,6.0,-1761.0,1800.0,668.0,2.0,80.0,0.5,1.0
11042,5.0,-2333.0,1539.0,704.0,2.0,67.0,0.5,1.0
11043,4.0,-2329.0,1886.0,1470.0,5.0,149.0,0.5,0.0
11044,6.0,-4360.0,1799.0,677.0,3.0,73.0,0.5,0.0
11045,5.0,-2732.0,1345.0,598.0,5.0,67.0,0.5,0.0
11046,4.0,-829.0,1436.0,662.0,4.0,132.0,0.5,0.0
11048,7.0,-4187.0,1162.0,529.0,3.0,71.0,0.5,1.0
11049,7.0,-2773.0,1943.0,1241.0,3.0,119.0,0.5,0.0
11050,5.0,-3125.0,1063.0,851.0,3.0,98.0,0.5,1.0
11051,11.0,-1593.0,1986.0,631.0,3.0,134.0,0.5,0.0
11052,4.0,-1945.0,1631.0,1351.0,2.0,84.0,0.5,1.0
11054,6.0,-2320.0,1578.0,622.0,4.0,101.0,0.5,0.0
11055,10.0,-3004.0,1971.0,506.0,4.0,82.0,0.5,0.0
11057,9.0,-839.0,1070.0,1033.0,2.0,82.0,0.5,1.0
11059,10.0,-2354.0,1282.0,834.0,4.0,87.0,0.5,0.0
11060,7.0,-1188.0,1760.0,1386.0,2.0,127.0,0.5,1.0
11061,9.0,-476.0,1692.0,834.0,4.0,78.0,0.5,0.0
11062,10.0,-993.0,1160.0,889.0,3.0,76.0,0.5,1.0
11063,3.0,-901.0,1578.0,929.0,3.0,119.0,0.5,1.0
11069,3.0,-3400.0,1871.0,666.0,5.0,146.0,0.5,0.0
11070,8.0,-1485.0,1052.0,786.0,2.0,138.0,0.5,1.0
11071,3.0,-3349.0,1126.0,1102.0,3.0,92.0,0.5,0.0
11072,7.0,-4670.0,1615.0,1167.0,5.0,140.0,0.5,0.0
11073,9.0,-928.0,1992.0,823.0,5.0,65.0,0.5,0.0
11075,3.0,-1860.0,1350.0,1478.0,3.0,114.0,0.5,0.0
11076,9.0,-2808.0,1946.0,992.0,2.0,149.0,0.5,1.0
11077,3.0,-2778.0,1134.0,563.0,4.0,87.0,0.5,0.0
11078,8.0,-2295.0,1341.0,643.0,3.0,116.0,0.5,0.0
11081,8.0,-2433.0,1392.0,1406.0,2.0,125.0,0.5,1.0
11082,10.0,-4594.0,1533.0,920.0,2.0,106.0,0.5,1.0
11084,8.0,-1684.0,1751.0,1167.0,2.0,147.0,0.5,1.0
11086,8.0,-2212.0,1260.0,613.0,5.0,145.0,0.5,0.0
11087,3.0,-593.0,1599.0,1318.0,5.0,141.0,0.5,0.0
11090,5.0,-4727.0,1177.0,1120.0,5.0,141.0,0.5,0.0
11091,7.0,-3461.0,1620.0,629.0,3.0,65.0,0.5,1.0
11092,11.0,-1542.0,1865.0,768.0,2.0,97.0,0.5,1.0
11093,6.0,-3099.0,1556.0,513.0,5.0,109.0,0.5,0.0
11094,6.0,-3402.0,1621.0,1491.0,5.0,90.0,0.5,0.0
11095,8.0,-3192.0,1389.0,1053.0,4.0,67.0,0.5,0.0
11096,7.0,-397.0,1652.0,1176.0,3.0,89.0,0.5,0.0
11098,11.0,-2146.0,1264.0,1064.0,5.0,112.0,0.5,0.0
11100,6.0,-4296.0,1718.0,992.0,5.0,100.0,0.5,0.0
11101,7.0,-1584.0,1173.0,629.0,3.0,68.0,0.5,0.0
11102,5.0,-4192.0,1317.0,1104.0,4.0,85.0,0.5,0.0
11103,5.0,-193.0,1713.0,1372.0,4.0,153.0,0.5,1.0
11105,6.0,-1665.0,1307.0,1089.0,4.0,112.0,0.5,0.0
11106,10.0,-1364.0,1205.0,1330.0,2.0,61.0,0.5,1.0
11107,11.0,-628.0,1622.0,1046.0,2.0,72.0,0.5,1.0
11108,7.0,-4682.0,1499.0,1241.0,5.0,86.0,0.5,0.0
11109,6.0,-2216.0,1524.0,1157.0,4.0,75.0,0.5,0.0
11111,4.0,-642.0,1372.0,824.0,5.0,71.0,0.5,0.0
11112,11.0,-1125.0,1647.0,1200.0,3.0,67.0,0.5,0.0
11114,4.0,-729.0,1422.0,662.0,5.0,117.0,0.5,0.0
11115,4.0,-4923.0,1218.0,1392.0,4.0,75.0,0.5,0.0
11116,10.0,-761.0,1381.0,774.0,3.0,85.0,0.5,0.0
11117,9.0,-3311.0,1660.0,1199.0,3.0,97.0,0.5,0.0
11118,3.0,-4032.0,1044.0,1460.0,3.0,154.0,0.5,0.0
11119,9.0,-619.0,1631.0,1038.0,2.0,63.0,0.5,1.0
11120,8.0,-4983.0,1435.0,757.0,3.0,143.0,0.5,1.0
11122,9.0,-286.0,1088.0,1482.0,2.0,155.0,0.5,1.0
11123,6.0,-518.0,1618.0,624.0,5.0,106.0,0.5,0.0
11124,3.0,-3572.0,1099.0,1160.0,3.0,91.0,0.5,1.0
11125,8.0,-895.0,1910.0,1324.0,4.0,93.0,0.5,0.0
11126,7.0,-4237.0,1223.0,596.0,5.0,84.0,0.5,0.0
11128,4.0,-2731.0,1839.0,1365.0,4.0,116.0,0.5,0.0
11130,11.0,-3342.0,1001.0,1298.0,2.0,92.0,0.5,1.0
11131,5.0,-1045.0,1118.0,1157.0,5.0,94.0,0.5,0.0
11132,8.0,-3360.0,1410.0,702.0,5.0,89.0,0.5,0.0
11133,8.0,-590.0,1141.0,810.0,2.0,104.0,0.5,1.0
11134,8.0,-1527.0,1485.0,1055.0,2.0,131.0,0.5,1.0
11135,10.0,-1697.0,1194.0,999.0,2.0,102.0,0.5,1.0
11136,6.0,-3444.0,1492.0,714.0,5.0,128.0,0.5,0.0
11137,6.0,-2193.0,1611.0,1103.0,2.0,83.0,0.5,1.0
11138,8.0,-3210.0,1740.0,705.0,5.0,126.0,0.5,0.0
11139,3.0,-2815.0,1301.0,1348.0,3.0,80.0,0.5,1.0
11140,9.0,-2446.0,1279.0,738.0,2.0,153.0,0.5,1.0
11141,3.0,-3610.0,1266.0,1429.0,2.0,61.0,0.5,1.0
11144,11.0,-3807.0,1086.0,1191.0,3.0,139.0,0.5,1.0
11145,5.0,-964.0,1257.0,970.0,5.0,74.0,0.5,0.0
11146,5.0,-2145.0,1689.0,1303.0,3.0,124.0,0.5,1.0
11147,8.0,-4673.0,1427.0,1442.0,5.0,84.0,0.5,0.0
11148,10.0,-1076.0,1754.0,1047.0,2.0,157.0,0.5,1.0
11151,5.0,-4028.0,1838.0,1220.0,4.0,138.0,0.5,0.0
11152,7.0,-4815.0,1215.0,1400.0,4.0,103.0,0.5,1.0
11153,3.0,-3072.0,1116.0,937.0,4.0,84.0,0.5,0.0
11154,8.0,-1839.0,1256.0,1444.0,5.0,93.0,0.5,0.0
11155,6.0,-2787.0,1726.0,712.0,3.0,135.0,0.5,0.0
11156,11.0,-4959.0,1924.0,728.0,5.0,145.0,0.5,0.0
11158,10.0,-3510.0,1123.0,1203.0,3.0,67.0,0.5,1.0
11159,9.0,-3876.0,1388.0,851.0,4.0,145.0,0.5,0.0
11161,8.0,-952.0,1015.0,644.0,4.0,92.0,0.5,0.0
11164,9.0,-2951.0,1695.0,697.0,2.0,71.0,0.5,1.0
11165,4.0,-204.0,1725.0,849.0,5.0,157.0,0.5,1.0
11166,5.0,-1719.0,1955.0,1196.0,4.0,120.0,0.5,0.0
11167,7.0,-4234.0,1278.0,1093.0,5.0,91.0,0.5,0.0
11168,11.0,-561.0,1182.0,1203.0,4.0,145.0,0.5,1.0
11169,7.0,-2271.0,1310.0,769.0,5.0,98.0,0.5,0.0
11173,5.0,-957.0,1207.0,1455.0,3.0,153.0,0.5,0.0
11174,6.0,-4128.0,1856.0,637.0,2.0,100.0,0.5,1.0
11175,6.0,-1129.0,1713.0,919.0,4.0,65.0,0.5,0.0
11176,7.0,-2235.0,1717.0,1267.0,5.0,116.0,0.5,0.0
11179,4.0,-4536.0,1332.0,643.0,2.0,87.0,0.5,1.0
11181,8.0,-4909.0,1709.0,846.0,3.0,141.0,0.5,1.0
11182,9.0,-1654.0,1133.0,1143.0,3.0,136.0,0.5,0.0
11183,5.0,-1837.0,1673.0,857.0,4.0,127.0,0.5,0.0
11185,6.0,-3455.0,1500.0,1127.0,3.0,97.0,0.5,0.0
11186,8.0,-1906.0,1610.0,626.0,3.0,103.0,0.5,0.0
11187,4.0,-279.0,1592.0,565.0,2.0,90.0,0.5,1.0
11188,10.0,-559.0,1026.0,1429.0,2.0,151.0,0.5,1.0
11191,7.0,-791.0,1511.0,696.0,4.0,126.0,0.5,0.0
11192,7.0,-3597.0,1284.0,766.0,2.0,68.0,0.5,1.0
11194,11.0,-2494.0,1542.0,1008.0,4.0,128.0,0.5,0.0
11197,10.0,-1646.0,1165.0,846.0,3.0,119.0,0.5,0.0
11198,10.0,-4202.0,1713.0,916.0,4.0,130.0,0.5,0.0
11200,3.0,-945.0,1324.0,1462.0,4.0,139.0,0.5,0.0
11201,5.0,-2713.0,1197.0,915.0,5.0,125.0,0.5,0.0
11205,10.0,-3474.0,1183.0,1004.0,5.0,118.0,0.5,0.0
11206,5.0,-522.0,1903.0,856.0,4.0,126.0,0.5,0.0
11207,10.0,-4939.0,1240.0,558.0,5.0,79.0,0.5,0.0
11209,7.0,-4434.0,1405.0,950.0,3.0,111.0,0.5,1.0
11211,9.0,-2341.0,1785.0,1320.0,4.0,146.0,0.5,0.0
11212,3.0,-3595.0,1531.0,1331.0,4.0,147.0,0.5,0.0
11213,9.0,-2973.0,1665.0,1484.0,5.0,151.0,0.5,0.0
11214,11.0,-962.0,1143.0,781.0,4.0,74.0,0.5,0.0
11215,8.0,-1104.0,1823.0,1362.0,2.0,103.0,0.5,1.0
11216,8.0,-1620.0,1176.0,1027.0,2.0,104.0,0.5,1.0
11218,7.0,-358.0,1661.0,1310.0,4.0,154.0,0.5,1.0
11221,7.0,-2422.0,1713.0,1112.0,4.0,66.0,0.5,0.0
11222,3.0,-628.0,1374.0,1018.0,2.0,83.0,0.5,1.0
11223,11.0,-284.0,1397.0,1109.0,5.0,139.0,0.5,1.0
11224,11.0,-431.0,1564.0,896.0,2.0,87.0,0.5,1.0
11227,8.0,-1510.0,1815.0,1006.0,3.0,159.0,0.5,0.0
11228,7.0,-3522.0,1870.0,1156.0,2.0,75.0,0.5,1.0
11230,7.0,-3390.0,1097.0,505.0,5.0,150.0,0.5,0.0
11232,4.0,-2460.0,1217.0,771.0,3.0,66.0,0.5,0.0
11234,9.0,-4725.0,1173.0,866.0,4.0,157.0,0.5,0.0
11236,9.0,-3089.0,1923.0,766.0,3.0,133.0,0.5,1.0
11237,3.0,-1131.0,1161.0,1110.0,5.0,149.0,0.5,0.0
11240,9.0,-2821.0,1643.0,862.0,5.0,131.0,0.5,0.0
11241,9.0,-760.0,1235.0,926.0,2.0,151.0,0.5,1.0
11242,6.0,-1585.0,1159.0,906.0,3.0,84.0,0.5,1.0
11244,8.0,-1937.0,1969.0,1270.0,5.0,139.0,0.5,0.0
11245,6.0,-190.0,1366.0,1036.0,2.0,95.0,0.5,1.0
11247,6.0,-609.0,1598.0,1333.0,3.0,109.0,0.5,1.0
11248,9.0,-2651.0,1960.0,1215.0,4.0,79.0,0.5,0.0
11249,5.0,-509.0,1621.0,1179.0,3.0,148.0,0.5,1.0
11250,10.0,-356.0,1732.0,537.0,2.0,97.0,0.5,1.0
11251,9.0,-1204.0,1706.0,1394.0,2.0,115.0,0.5,1.0
11252,7.0,-2216.0,1014.0,1094.0,5.0,117.0,0.5,0.0
11254,4.0,-4941.0,1686.0,618.0,2.0,63.0,0.5,1.0
11255,9.0,-4193.0,1523.0,1251.0,3.0,135.0,0.5,0.0
11257,10.0,-3648.0,1173.0,788.0,5.0,127.0,0.5,0.0
11258,7.0,-1962.0,1222.0,1384.0,3.0,86.0,0.5,1.0
11259,8.0,-3375.0,1030.0,1395.0,4.0,72.0,0.5,1.0
11260,7.0,-2028.0,1489.0,599.0,3.0,118.0,0.5,0.0
11261,5.0,-2847.0,1465.0,662.0,2.0,146.0,0.5,1.0
11262,10.0,-2761.0,1941.0,1090.0,5.0,101.0,0.5,0.0
11264,10.0,-3708.0,1615.0,1194.0,5.0,113.0,0.5,0.0
11265,3.0,-1299.0,1338.0,771.0,5.0,145.0,0.5,0.0
11266,6.0,-4926.0,1875.0,988.0,2.0,91.0,0.5,1.0
11267,11.0,-4416.0,1574.0,926.0,2.0,77.0,0.5,1.0
11268,11.0,-2409.0,1755.0,613.0,2.0,94.0,0.5,1.0
11269,9.0,-4993.0,1534.0,1412.0,2.0,139.0,0.5,1.0
11271,6.0,-4536.0,1366.0,1377.0,4.0,155.0,0.5,0.0
11272,11.0,-1756.0,1174.0,1112.0,3.0,142.0,0.5,1.0
11273,6.0,-4106.0,1911.0,1341.0,3.0,150.0,0.5,1.0
11274,9.0,-3021.0,1965.0,617.0,3.0,111.0,0.5,1.0
11275,5.0,-933.0,1799.0,1200.0,4.0,85.0,0.5,0.0
11278,3.0,-327.0,1851.0,723.0,5.0,79.0,0.5,0.0
11281,11.0,-4703.0,1848.0,1066.0,5.0,74.0,0.5,0.0
11282,8.0,-2115.0,1917.0,1443.0,5.0,72.0,0.5,0.0
11285,5.0,-1171.0,1729.0,505.0,4.0,61.0,0.5,0.0
11286,8.0,-4825.0,1307.0,737.0,2.0,99.0,0.5,1.0
11287,5.0,-3160.0,1846.0,1462.0,5.0,149.0,0.5,0.0
11288,11.0,-121.0,1115.0,1414.0,5.0,134.0,0.5,1.0
11289,3.0,-1181.0,1898.0,523.0,4.0,148.0,0.5,0.0
11290,7.0,-3108.0,1146.0,1395.0,2.0,94.0,0.5,1.0
11291,10.0,-2408.0,1337.0,865.0,5.0,79.0,0.5,0.0
11292,8.0,-3021.0,1515.0,939.0,3.0,135.0,0.5,1.0
11293,10.0,-1736.0,1980.0,694.0,3.0,121.0,0.5,1.0
11294,11.0,-2515.0,1669.0,755.0,3.0,149.0,0.5,0.0
11297,8.0,-3911.0,1521.0,1046.0,3.0,85.0,0.5,0.0
11299,5.0,-1424.0,1339.0,601.0,3.0,155.0,0.5,1.0
11300,9.0,-3009.0,1332.0,663.0,3.0,72.0,0.5,1.0
11301,7.0,-4531.0,1013.0,703.0,5.0,64.0,0.5,0.0
11302,3.0,-2861.0,1932.0,1420.0,4.0,123.0,0.5,0.0
11303,6.0,-1558.0,1888.0,759.0,4.0,138.0,0.5,0.0
11308,8.0,-2248.0,1696.0,1376.0,5.0,98.0,0.5,0.0
11312,7.0,-4864.0,1247.0,582.0,4.0,138.0,0.5,0.0
11314,11.0,-4445.0,1741.0,926.0,2.0,133.0,0.5,1.0
11315,8.0,-867.0,1495.0,951.0,4.0,87.0,0.5,0.0
11317,9.0,-229.0,1542.0,913.0,2.0,130.0,0.5,1.0
11318,7.0,-112.0,1500.0,590.0,4.0,159.0,0.5,1.0
11319,9.0,-187.0,1974.0,848.0,4.0,145.0,0.5,1.0
11320,7.0,-3290.0,1166.0,505.0,5.0,143.0,0.5,0.0
11322,4.0,-3834.0,1383.0,896.0,3.0,115.0,0.5,1.0
11325,7.0,-3745.0,1406.0,1164.0,2.0,99.0,0.5,1.0
11326,10.0,-3086.0,1755.0,1241.0,3.0,124.0,0.5,1.0
11330,11.0,-2557.0,1112.0,885.0,5.0,137.0,0.5,0.0
11332,4.0,-501.0,1775.0,1303.0,2.0,116.0,0.5,1.0
11333,5.0,-2138.0,1294.0,911.0,5.0,157.0,0.5,0.0
11334,6.0,-3376.0,1751.0,1329.0,4.0,106.0,0.5,0.0
11336,5.0,-2394.0,1436.0,1135.0,3.0,95.0,0.5,0.0
11338,11.0,-4679.0,1546.0,1290.0,2.0,94.0,0.5,1.0
11340,5.0,-1829.0,1821.0,695.0,3.0,95.0,0.5,0.0
11342,3.0,-3967.0,1504.0,796.0,4.0,84.0,0.5,0.0
11344,11.0,-3371.0,1217.0,804.0,2.0,133.0,0.5,1.0
11345,9.0,-3132.0,1146.0,655.0,2.0,144.0,0.5,1.0
11346,6.0,-2841.0,1001.0,1045.0,5.0,87.0,0.5,0.0
11349,11.0,-602.0,1686.0,1008.0,5.0,126.0,0.5,0.0
11351,11.0,-2165.0,1595.0,727.0,4.0,136.0,0.5,0.0
11353,7.0,-4181.0,1957.0,1386.0,3.0,155.0,0.5,0.0
11356,4.0,-1156.0,1314.0,854.0,4.0,129.0,0.5,0.0
11357,4.0,-2472.0,1889.0,1373.0,3.0,129.0,0.5,1.0
11358,6.0,-4417.0,1134.0,977.0,2.0,114.0,0.5,1.0
11359,4.0,-2447.0,1627.0,1430.0,4.0,105.0,0.5,0.0
11360,5.0,-1738.0,1214.0,1042.0,5.0,143.0,0.5,0.0
11361,8.0,-679.0,1590.0,1288.0,5.0,99.0,0.5,0.0
11362,7.0,-4082.0,1475.0,562.0,2.0,116.0,0.5,1.0
11363,3.0,-603.0,1241.0,1382.0,2.0,69.0,0.5,1.0
11364,11.0,-1966.0,1833.0,645.0,3.0,115.0,0.5,1.0
11365,8.0,-4696.0,1535.0,962.0,5.0,109.0,0.5,0.0
11366,5.0,-2242.0,1186.0,1404.0,5.0,121.0,0.5,0.0
11369,9.0,-1802.0,1426.0,1141.0,2.0,60.0,0.5,1.0
11371,10.0,-826.0,1925.0,1432.0,4.0,109.0,0.5,0.0
11373,10.0,-2830.0,1368.0,1435.0,2.0,92.0,0.5,1.0
11374,11.0,-1180.0,1152.0,915.0,4.0,70.0,0.5,0.0
11378,11.0,-566.0,1567.0,879.0,3.0,132.0,0.5,1.0
11379,10.0,-4036.0,1364.0,662.0,3.0,123.0,0.5,0.0
11380,6.0,-4672.0,1067.0,649.0,2.0,106.0,0.5,1.0
11381,5.0,-2540.0,1009.0,1153.0,4.0,70.0,0.5,0.0
11382,10.0,-3933.0,1647.0,817.0,3.0,73.0,0.5,0.0
11383,9.0,-2276.0,1546.0,616.0,2.0,148.0,0.5,1.0
11384,11.0,-2557.0,1946.0,1198.0,5.0,82.0,0.5,0.0
11385,5.0,-3469.0,1510.0,1281.0,5.0,156.0,0.5,0.0
11386,5.0,-667.0,1513.0,963.0,4.0,133.0,0.5,0.0
11387,8.0,-512.0,1858.0,1149.0,4.0,62.0,0.5,0.0
11388,11.0,-1701.0,1831.0,1375.0,5.0,136.0,0.5,0.0
11389,5.0,-905.0,1827.0,628.0,2.0,99.0,0.5,1.0
11390,7.0,-1413.0,1665.0,1142.0,5.0,137.0,0.5,0.0
11391,4.0,-4706.0,1637.0,1394.0,5.0,146.0,0.5,0.0
11392,9.0,-1549.0,1943.0,1084.0,4.0,80.0,0.5,0.0
11393,11.0,-2346.0,1991.0,1209.0,3.0,68.0,0.5,1.0
11394,4.0,-4826.0,1443.0,535.0,3.0,108.0,0.5,0.0
11395,11.0,-1572.0,1124.0,837.0,4.0,101.0,0.5,0.0
11396,4.0,-1703.0,1142.0,1180.0,4.0,136.0,0.5,0.0
11398,8.0,-1909.0,1918.0,958.0,5.0,126.0,0.5,0.0
11399,9.0,-537.0,1193.0,689.0,5.0,93.0,0.5,0.0
11400,7.0,-1786.0,1191.0,1263.0,3.0,77.0,0.5,0.0
11402,9.0,-4596.0,1647.0,1404.0,2.0,135.0,0.5,1.0
11403,3.0,-1221.0,1380.0,578.0,4.0,138.0,0.5,0.0
11405,8.0,-2630.0,1925.0,544.0,3.0,121.0,0.5,0.0
11406,8.0,-2418.0,1273.0,843.0,5.0,124.0,0.5,0.0
11407,8.0,-4075.0,1074.0,660.0,2.0,119.0,0.5,1.0
11408,5.0,-4490.0,1599.0,1396.0,3.0,106.0,0.5,1.0
11409,6.0,-1821.0,1326.0,1068.0,3.0,75.0,0.5,0.0
11410,4.0,-2849.0,1949.0,1000.0,3.0,92.0,0.5,0.0
11411,10.0,-3759.0,1882.0,1234.0,2.0,112.0,0.5,1.0
11412,11.0,-878.0,1524.0,1256.0,5.0,127.0,0.5,0.0
11413,4.0,-1780.0,1150.0,1499.0,3.0,119.0,0.5,1.0
11415,4.0,-405.0,1662.0,698.0,4.0,107.0,0.5,0.0
11418,6.0,-4298.0,1121.0,1035.0,2.0,146.0,0.5,1.0
11419,3.0,-1099.0,1506.0,1257.0,4.0,152.0,0.5,0.0
11421,5.0,-1053.0,1153.0,1465.0,3.0,155.0,0.5,1.0
11423,9.0,-2562.0,1987.0,1062.0,2.0,139.0,0.5,1.0
11424,10.0,-4966.0,1734.0,522.0,2.0,79.0,0.5,1.0
11425,4.0,-638.0,1170.0,768.0,5.0,139.0,0.5,0.0
11426,8.0,-1547.0,1278.0,1083.0,4.0,82.0,0.5,0.0
11430,10.0,-2147.0,1948.0,858.0,2.0,81.0,0.5,1.0
11432,9.0,-2649.0,1107.0,1245.0,3.0,144.0,0.5,1.0
11433,11.0,-3278.0,1393.0,1163.0,2.0,151.0,0.5,1.0
11435,4.0,-2580.0,1997.0,1022.0,5.0,153.0,0.5,0.0
11436,10.0,-281.0,1394.0,882.0,4.0,156.0,0.5,1.0
11437,6.0,-4782.0,1110.0,1198.0,2.0,156.0,0.5,1.0
11438,8.0,-2070.0,1956.0,1010.0,4.0,122.0,0.5,0.0
11439,11.0,-3200.0,1634.0,1342.0,5.0,118.0,0.5,1.0
11440,5.0,-2557.0,1224.0,944.0,3.0,137.0,0.5,0.0
11441,8.0,-2517.0,1865.0,619.0,4.0,129.0,0.5,0.0
11442,9.0,-1696.0,1082.0,1452.0,3.0,126.0,0.5,1.0
11443,10.0,-657.0,1787.0,1344.0,3.0,122.0,0.5,0.0
11444,8.0,-931.0,1520.0,755.0,4.0,75.0,0.5,0.0
11445,11.0,-3638.0,1941.0,1381.0,5.0,107.0,0.5,0.0
11447,3.0,-668.0,1018.0,1320.0,3.0,115.0,0.5,1.0
11449,11.0,-2402.0,1671.0,731.0,2.0,115.0,0.5,1.0
11452,10.0,-898.0,1413.0,1363.0,3.0,146.0,0.5,0.0
11455,6.0,-3491.0,1987.0,1163.0,2.0,142.0,0.5,1.0
11456,6.0,-1467.0,1233.0,668.0,2.0,66.0,0.5,1.0
11458,11.0,-4118.0,1539.0,716.0,5.0,77.0,0.5,0.0
11459,10.0,-4561.0,1553.0,1198.0,4.0,64.0,0.5,0.0
11461,3.0,-1158.0,1578.0,1228.0,4.0,78.0,0.5,0.0
11463,3.0,-3792.0,1078.0,932.0,4.0,116.0,0.5,0.0
11464,8.0,-4283.0,1943.0,1210.0,5.0,147.0,0.5,0.0
11466,7.0,-2047.0,1633.0,837.0,4.0,130.0,0.5,0.0
11467,9.0,-4199.0,1151.0,1365.0,5.0,66.0,0.5,1.0
11469,7.0,-1598.0,1540.0,1310.0,5.0,106.0,0.5,0.0
11472,11.0,-2203.0,1967.0,694.0,4.0,79.0,0.5,0.0
11473,6.0,-3506.0,1771.0,1095.0,2.0,68.0,0.5,1.0
11474,9.0,-1534.0,1739.0,1269.0,2.0,124.0,0.5,1.0
11476,9.0,-2326.0,1047.0,749.0,5.0,72.0,0.5,0.0
11477,3.0,-522.0,1781.0,1014.0,2.0,147.0,0.5,1.0
11478,8.0,-542.0,1812.0,813.0,2.0,82.0,0.5,1.0
11479,8.0,-1441.0,1266.0,1108.0,3.0,84.0,0.5,0.0
11481,8.0,-839.0,1833.0,1308.0,3.0,130.0,0.5,0.0
11483,10.0,-3939.0,1829.0,1332.0,5.0,95.0,0.5,0.0
11484,9.0,-4767.0,1318.0,915.0,3.0,95.0,0.5,1.0
11485,5.0,-513.0,1168.0,704.0,2.0,66.0,0.5,1.0
11486,4.0,-2887.0,1307.0,823.0,2.0,74.0,0.5,1.0
11487,6.0,-4002.0,1395.0,1417.0,5.0,132.0,0.5,0.0
11489,10.0,-2644.0,1151.0,805.0,4.0,123.0,0.5,0.0
11490,6.0,-3841.0,1430.0,892.0,3.0,142.0,0.5,1.0
11492,4.0,-2267.0,1860.0,673.0,4.0,144.0,0.5,0.0
11496,4.0,-974.0,1802.0,1107.0,4.0,148.0,0.5,0.0
11498,11.0,-3984.0,1429.0,1048.0,4.0,65.0,0.5,0.0
11499,11.0,-193.0,1572.0,930.0,3.0,133.0,0.5,1.0
11500,9.0,-1920.0,1886.0,1022.0,3.0,98.0,0.5,0.0
11501,7.0,-4620.0,1310.0,1480.0,5.0,134.0,0.5,0.0
11502,4.0,-1682.0,1975.0,635.0,4.0,141.0,0.5,0.0
11503,5.0,-1528.0,1149.0,595.0,5.0,119.0,0.5,0.0
11504,9.0,-4174.0,1435.0,523.0,2.0,65.0,0.5,1.0
11506,8.0,-1957.0,1866.0,568.0,5.0,128.0,0.5,0.0
11507,3.0,-3957.0,1309.0,1225.0,5.0,83.0,0.5,0.0
11509,4.0,-2424.0,1915.0,1233.0,2.0,80.0,0.5,1.0
11512,3.0,-212.0,1216.0,1076.0,3.0,97.0,0.5,1.0
11513,11.0,-181.0,1199.0,1026.0,3.0,60.0,0.5,1.0
11515,10.0,-1322.0,1636.0,832.0,5.0,67.0,0.5,0.0
11516,10.0,-474.0,1584.0,1114.0,5.0,109.0,0.5,0.0
11517,10.0,-3005.0,1676.0,828.0,4.0,112.0,0.5,0.0
11521,11.0,-1855.0,1241.0,1222.0,3.0,136.0,0.5,1.0
11522,8.0,-4936.0,1500.0,1071.0,4.0,71.0,0.5,0.0
11523,4.0,-1642.0,1449.0,1081.0,5.0,153.0,0.5,0.0
11524,11.0,-4325.0,1695.0,1325.0,5.0,113.0,0.5,0.0
11525,8.0,-2364.0,1033.0,864.0,2.0,98.0,0.5,1.0
11527,7.0,-536.0,1227.0,1054.0,4.0,134.0,0.5,0.0
11528,5.0,-3240.0,1111.0,1335.0,3.0,138.0,0.5,0.0
11529,8.0,-261.0,1439.0,1060.0,4.0,157.0,0.5,1.0
11530,9.0,-1999.0,1878.0,1039.0,5.0,122.0,0.5,0.0
11531,10.0,-851.0,1841.0,565.0,2.0,152.0,0.5,1.0
11533,9.0,-1849.0,1318.0,1354.0,4.0,135.0,0.5,0.0
11536,7.0,-4479.0,1720.0,866.0,5.0,154.0,0.5,0.0
11537,9.0,-4484.0,1323.0,1154.0,2.0,127.0,0.5,1.0
11538,5.0,-4089.0,1161.0,651.0,4.0,117.0,0.5,0.0
11541,8.0,-3065.0,1015.0,913.0,2.0,110.0,0.5,1.0
11543,8.0,-1266.0,1474.0,1176.0,3.0,72.0,0.5,1.0
11544,10.0,-1920.0,1767.0,1406.0,2.0,101.0,0.5,1.0
11545,10.0,-1870.0,1497.0,987.0,3.0,89.0,0.5,1.0
11547,9.0,-1752.0,1388.0,1029.0,4.0,119.0,0.5,0.0
11552,6.0,-3673.0,1589.0,1218.0,2.0,133.0,0.5,1.0
