,N,F0,m,d_ms,d0,v0,prob,collision
15803,4.0,-875.0,769.0,949.0,4.0,135.0,0.5,0.0
15804,4.0,-1436.0,720.0,1336.0,4.0,104.0,0.5,0.0
15805,9.0,-800.0,769.0,1455.0,2.0,113.0,0.5,1.0
15807,4.0,-3672.0,973.0,1453.0,4.0,74.0,0.5,0.0
15809,11.0,-1435.0,665.0,1318.0,4.0,155.0,0.5,1.0
15810,5.0,-3186.0,909.0,1286.0,2.0,114.0,0.5,1.0
15812,9.0,-3937.0,685.0,657.0,3.0,94.0,0.5,1.0
15813,3.0,-1285.0,724.0,561.0,5.0,126.0,0.5,0.0
15815,8.0,-1934.0,725.0,998.0,4.0,156.0,0.5,0.0
15818,11.0,-3728.0,945.0,809.0,2.0,70.0,0.5,1.0
15820,4.0,-1070.0,936.0,1224.0,4.0,84.0,0.5,0.0
15825,8.0,-995.0,669.0,1265.0,4.0,96.0,0.5,0.0
15826,3.0,-1984.0,929.0,1179.0,4.0,96.0,0.5,0.0
15835,3.0,-1880.0,735.0,1034.0,5.0,104.0,0.5,0.0
15836,6.0,-423.0,781.0,1435.0,4.0,72.0,0.5,0.0
15838,5.0,-2557.0,554.0,520.0,5.0,158.0,0.5,0.0
15840,9.0,-1115.0,710.0,832.0,5.0,111.0,0.5,0.0
15841,4.0,-2195.0,895.0,869.0,2.0,76.0,0.5,1.0
15850,10.0,-4290.0,747.0,513.0,3.0,117.0,0.5,1.0
15853,4.0,-3059.0,850.0,974.0,3.0,92.0,0.5,0.0
15854,9.0,-1874.0,935.0,990.0,4.0,151.0,0.5,0.0
15856,4.0,-529.0,859.0,963.0,5.0,103.0,0.5,0.0
15857,3.0,-2308.0,699.0,1397.0,2.0,111.0,0.5,1.0
15858,9.0,-4590.0,731.0,1223.0,3.0,79.0,0.5,1.0
15860,8.0,-1075.0,749.0,1492.0,5.0,112.0,0.5,0.0
15862,3.0,-977.0,883.0,1063.0,3.0,88.0,0.5,1.0
15866,7.0,-4639.0,970.0,1474.0,4.0,66.0,0.5,1.0
15867,4.0,-765.0,697.0,1224.0,4.0,79.0,0.5,0.0
15874,11.0,-2847.0,921.0,1088.0,5.0,132.0,0.5,1.0
15878,7.0,-388.0,998.0,1069.0,4.0,117.0,0.5,0.0
15880,9.0,-1388.0,745.0,844.0,5.0,143.0,0.5,0.0
15883,4.0,-1466.0,999.0,816.0,2.0,137.0,0.5,1.0
15886,6.0,-4509.0,515.0,558.0,5.0,64.0,0.5,0.0
15891,11.0,-3186.0,698.0,1425.0,5.0,154.0,0.5,1.0
15894,7.0,-3783.0,803.0,886.0,2.0,118.0,0.5,1.0
15895,4.0,-2818.0,765.0,553.0,5.0,95.0,0.5,0.0
15896,10.0,-3985.0,568.0,1056.0,2.0,124.0,0.5,1.0
15897,5.0,-4909.0,746.0,1374.0,3.0,82.0,0.5,1.0
15906,8.0,-1220.0,879.0,1252.0,5.0,109.0,0.5,0.0
15907,6.0,-951.0,560.0,627.0,2.0,66.0,0.5,1.0
15909,5.0,-4468.0,586.0,549.0,3.0,70.0,0.5,1.0
15914,9.0,-1130.0,707.0,1279.0,5.0,154.0,0.5,0.0
15915,6.0,-1774.0,524.0,785.0,4.0,132.0,0.5,0.0
15917,9.0,-3362.0,562.0,756.0,2.0,109.0,0.5,1.0
15920,4.0,-987.0,667.0,889.0,5.0,132.0,0.5,0.0
15923,7.0,-3655.0,546.0,1157.0,5.0,142.0,0.5,1.0
15925,11.0,-4452.0,506.0,1424.0,2.0,114.0,0.5,1.0
15928,5.0,-4667.0,906.0,1097.0,4.0,153.0,0.5,0.0
15930,8.0,-2709.0,956.0,671.0,5.0,79.0,0.5,0.0
15931,8.0,-4992.0,860.0,1304.0,3.0,84.0,0.5,1.0
15933,9.0,-2693.0,668.0,1210.0,5.0,90.0,0.5,1.0
15936,3.0,-4810.0,508.0,872.0,5.0,92.0,0.5,0.0
15942,5.0,-2853.0,796.0,800.0,2.0,142.0,0.5,1.0
15947,9.0,-2476.0,509.0,1402.0,3.0,88.0,0.5,1.0
15958,9.0,-454.0,504.0,1359.0,3.0,113.0,0.5,1.0
15971,8.0,-575.0,829.0,669.0,4.0,72.0,0.5,0.0
15972,3.0,-1691.0,552.0,1086.0,3.0,71.0,0.5,0.0
15975,6.0,-3683.0,801.0,533.0,5.0,137.0,0.5,0.0
15979,10.0,-2792.0,855.0,1110.0,5.0,78.0,0.5,1.0
15980,8.0,-3243.0,549.0,1327.0,5.0,83.0,0.5,1.0
15981,4.0,-1391.0,624.0,1041.0,4.0,81.0,0.5,0.0
15982,4.0,-4618.0,981.0,1025.0,4.0,79.0,0.5,0.0
15985,7.0,-3854.0,811.0,517.0,2.0,77.0,0.5,1.0
15986,10.0,-2870.0,999.0,1499.0,3.0,133.0,0.5,1.0
15987,9.0,-3696.0,516.0,521.0,4.0,66.0,0.5,1.0
15998,3.0,-455.0,847.0,1307.0,3.0,106.0,0.5,0.0
16008,6.0,-158.0,832.0,519.0,4.0,134.0,0.5,1.0
16009,7.0,-2528.0,842.0,1187.0,5.0,67.0,0.5,0.0
16011,10.0,-2703.0,659.0,1321.0,5.0,116.0,0.5,1.0
16012,7.0,-464.0,837.0,1251.0,5.0,133.0,0.5,1.0
16014,4.0,-2020.0,748.0,933.0,3.0,94.0,0.5,0.0
16016,8.0,-2529.0,727.0,633.0,3.0,123.0,0.5,0.0
16017,6.0,-2674.0,520.0,875.0,2.0,143.0,0.5,1.0
16018,4.0,-1513.0,543.0,893.0,2.0,84.0,0.5,1.0
16022,9.0,-4656.0,540.0,565.0,4.0,130.0,0.5,1.0
16023,6.0,-1795.0,654.0,1179.0,3.0,147.0,0.5,1.0
16027,8.0,-801.0,625.0,1217.0,2.0,121.0,0.5,1.0
16028,4.0,-2137.0,689.0,595.0,5.0,68.0,0.5,0.0
16029,3.0,-1810.0,975.0,806.0,2.0,78.0,0.5,1.0
16036,7.0,-3509.0,729.0,1184.0,3.0,146.0,0.5,1.0
16038,3.0,-403.0,725.0,1340.0,4.0,153.0,0.5,1.0
16039,7.0,-3861.0,691.0,729.0,3.0,67.0,0.5,1.0
16044,11.0,-4785.0,768.0,926.0,5.0,153.0,0.5,1.0
16045,3.0,-1686.0,731.0,1206.0,2.0,96.0,0.5,1.0
16046,11.0,-1488.0,954.0,805.0,4.0,100.0,0.5,0.0
16048,3.0,-1640.0,687.0,969.0,3.0,85.0,0.5,1.0
16050,11.0,-2741.0,719.0,1144.0,2.0,80.0,0.5,1.0
16051,6.0,-2214.0,879.0,1166.0,3.0,60.0,0.5,1.0
16056,10.0,-1204.0,782.0,1178.0,3.0,87.0,0.5,1.0
16057,7.0,-2690.0,664.0,1310.0,2.0,118.0,0.5,1.0
16060,6.0,-2396.0,514.0,1424.0,4.0,110.0,0.5,1.0
16061,7.0,-3245.0,793.0,976.0,3.0,125.0,0.5,1.0
16063,7.0,-696.0,769.0,962.0,4.0,85.0,0.5,0.0
16065,11.0,-2089.0,895.0,683.0,4.0,126.0,0.5,0.0
16066,7.0,-1252.0,581.0,746.0,4.0,155.0,0.5,0.0
16067,8.0,-1548.0,509.0,1430.0,3.0,150.0,0.5,1.0
16068,11.0,-3911.0,743.0,969.0,3.0,120.0,0.5,1.0
16069,9.0,-3419.0,801.0,809.0,5.0,118.0,0.5,0.0
16071,6.0,-4191.0,728.0,1332.0,3.0,101.0,0.5,1.0
16072,3.0,-2995.0,635.0,1328.0,2.0,98.0,0.5,1.0
16073,8.0,-2883.0,776.0,876.0,3.0,78.0,0.5,1.0
16076,11.0,-1994.0,663.0,1094.0,5.0,76.0,0.5,1.0
16079,10.0,-1724.0,834.0,642.0,3.0,155.0,0.5,1.0
16082,6.0,-3282.0,693.0,653.0,2.0,81.0,0.5,1.0
16084,7.0,-3931.0,581.0,1286.0,5.0,89.0,0.5,1.0
16086,8.0,-3200.0,665.0,814.0,5.0,105.0,0.5,0.0
16087,5.0,-3989.0,815.0,706.0,2.0,119.0,0.5,1.0
16094,5.0,-817.0,897.0,1321.0,4.0,100.0,0.5,0.0
16096,8.0,-941.0,883.0,1362.0,2.0,143.0,0.5,1.0
16101,7.0,-172.0,520.0,955.0,2.0,132.0,0.5,1.0
16102,7.0,-1614.0,775.0,1160.0,4.0,106.0,0.5,0.0
16107,6.0,-948.0,539.0,679.0,3.0,146.0,0.5,1.0
16108,3.0,-3180.0,878.0,1077.0,5.0,71.0,0.5,0.0
16109,8.0,-2177.0,637.0,669.0,3.0,94.0,0.5,0.0
16110,6.0,-227.0,551.0,999.0,5.0,136.0,0.5,1.0
16111,7.0,-4508.0,706.0,1400.0,2.0,105.0,0.5,1.0
16115,11.0,-4249.0,686.0,687.0,5.0,118.0,0.5,1.0
16117,4.0,-1389.0,836.0,639.0,5.0,128.0,0.5,0.0
16118,9.0,-3726.0,910.0,1189.0,5.0,98.0,0.5,1.0
16119,6.0,-1866.0,993.0,1359.0,2.0,62.0,0.5,1.0
16123,6.0,-2695.0,658.0,1242.0,4.0,98.0,0.5,1.0
16125,11.0,-3368.0,567.0,817.0,2.0,147.0,0.5,1.0
16127,8.0,-622.0,764.0,1415.0,4.0,127.0,0.5,0.0
16132,11.0,-397.0,866.0,948.0,5.0,134.0,0.5,1.0
16134,4.0,-2347.0,819.0,882.0,2.0,119.0,0.5,1.0
16144,9.0,-2418.0,938.0,737.0,2.0,141.0,0.5,1.0
16147,4.0,-1727.0,587.0,1225.0,4.0,73.0,0.5,0.0
16148,3.0,-3672.0,998.0,652.0,5.0,94.0,0.5,0.0
16153,10.0,-2751.0,895.0,1338.0,3.0,86.0,0.5,1.0
16155,3.0,-2327.0,972.0,1142.0,2.0,98.0,0.5,1.0
16157,10.0,-4563.0,978.0,1228.0,2.0,79.0,0.5,1.0
16159,9.0,-4477.0,736.0,772.0,2.0,86.0,0.5,1.0
16160,10.0,-3678.0,979.0,703.0,4.0,60.0,0.5,0.0
16163,5.0,-1450.0,733.0,871.0,3.0,93.0,0.5,1.0
16164,4.0,-2881.0,882.0,530.0,4.0,146.0,0.5,0.0
16168,4.0,-2209.0,833.0,816.0,3.0,157.0,0.5,1.0
16170,11.0,-4553.0,850.0,1445.0,5.0,92.0,0.5,1.0
16171,7.0,-3989.0,771.0,1071.0,2.0,140.0,0.5,1.0
16174,3.0,-552.0,916.0,588.0,5.0,114.0,0.5,0.0
16175,10.0,-1855.0,604.0,611.0,5.0,139.0,0.5,0.0
16179,5.0,-809.0,807.0,1064.0,3.0,72.0,0.5,1.0
16180,11.0,-1060.0,756.0,1344.0,3.0,85.0,0.5,1.0
16183,8.0,-1480.0,852.0,1193.0,3.0,68.0,0.5,0.0
16186,6.0,-4486.0,676.0,1309.0,2.0,75.0,0.5,1.0
16191,5.0,-3930.0,633.0,1446.0,5.0,82.0,0.5,1.0
16193,11.0,-1982.0,709.0,1349.0,4.0,78.0,0.5,1.0
16195,11.0,-2653.0,562.0,883.0,3.0,93.0,0.5,1.0
16198,9.0,-4459.0,647.0,782.0,2.0,70.0,0.5,1.0
16200,7.0,-2078.0,728.0,712.0,3.0,107.0,0.5,1.0
16202,11.0,-4808.0,884.0,1253.0,5.0,106.0,0.5,1.0
16203,6.0,-1696.0,907.0,508.0,5.0,101.0,0.5,0.0
16205,5.0,-4946.0,661.0,1193.0,2.0,98.0,0.5,1.0
16207,7.0,-726.0,646.0,1070.0,2.0,62.0,0.5,1.0
16211,6.0,-730.0,695.0,984.0,4.0,92.0,0.5,0.0
16212,4.0,-1978.0,821.0,1051.0,3.0,83.0,0.5,1.0
16217,9.0,-4687.0,581.0,1353.0,2.0,76.0,0.5,1.0
16220,9.0,-992.0,696.0,624.0,5.0,96.0,0.5,0.0
16226,10.0,-2819.0,821.0,1134.0,2.0,136.0,0.5,1.0
16228,8.0,-3682.0,561.0,510.0,5.0,104.0,0.5,0.0
16229,11.0,-2859.0,959.0,1138.0,3.0,117.0,0.5,1.0
16230,5.0,-3572.0,624.0,1263.0,4.0,128.0,0.5,1.0
16231,10.0,-1055.0,623.0,1029.0,2.0,86.0,0.5,1.0
16235,9.0,-235.0,699.0,1155.0,2.0,134.0,0.5,1.0
16236,6.0,-763.0,738.0,1395.0,5.0,113.0,0.5,0.0
16237,3.0,-3212.0,728.0,739.0,2.0,98.0,0.5,1.0
16238,7.0,-4001.0,917.0,745.0,3.0,146.0,0.5,0.0
16239,5.0,-1995.0,866.0,749.0,4.0,98.0,0.5,0.0
16241,4.0,-4656.0,559.0,1124.0,2.0,155.0,0.5,1.0
16248,5.0,-2877.0,814.0,1152.0,2.0,74.0,0.5,1.0
16251,3.0,-2482.0,532.0,609.0,2.0,73.0,0.5,1.0
16256,3.0,-2289.0,540.0,690.0,3.0,110.0,0.5,0.0
16257,8.0,-4689.0,752.0,1010.0,3.0,119.0,0.5,1.0
16258,7.0,-4660.0,502.0,1055.0,3.0,105.0,0.5,1.0
16259,3.0,-4959.0,748.0,1209.0,3.0,79.0,0.5,0.0
16262,4.0,-252.0,833.0,978.0,5.0,128.0,0.5,1.0
16263,3.0,-4703.0,895.0,554.0,3.0,109.0,0.5,0.0
16265,10.0,-721.0,857.0,920.0,4.0,87.0,0.5,0.0
16266,9.0,-670.0,834.0,927.0,5.0,156.0,0.5,0.0
16270,9.0,-4192.0,949.0,976.0,4.0,123.0,0.5,1.0
16274,4.0,-2982.0,535.0,1163.0,5.0,158.0,0.5,0.0
16275,10.0,-438.0,937.0,1059.0,3.0,104.0,0.5,0.0
16276,7.0,-377.0,607.0,1147.0,2.0,145.0,0.5,1.0
16277,7.0,-3122.0,969.0,908.0,5.0,62.0,0.5,0.0
16280,6.0,-3772.0,655.0,1002.0,2.0,80.0,0.5,1.0
16287,3.0,-4088.0,609.0,927.0,4.0,148.0,0.5,0.0
16289,7.0,-837.0,554.0,1034.0,2.0,100.0,0.5,1.0
16293,5.0,-2071.0,750.0,1417.0,5.0,114.0,0.5,0.0
16298,5.0,-4106.0,805.0,798.0,3.0,97.0,0.5,0.0
16302,11.0,-479.0,511.0,809.0,3.0,116.0,0.5,0.0
16304,10.0,-4617.0,882.0,831.0,3.0,143.0,0.5,1.0
16308,9.0,-4166.0,949.0,608.0,3.0,74.0,0.5,1.0
16312,7.0,-4829.0,769.0,1189.0,4.0,158.0,0.5,1.0
16313,11.0,-4181.0,893.0,693.0,4.0,141.0,0.5,1.0
16328,6.0,-2320.0,615.0,1474.0,2.0,154.0,0.5,1.0
16331,4.0,-3206.0,536.0,725.0,4.0,74.0,0.5,0.0
16335,9.0,-2498.0,820.0,598.0,4.0,119.0,0.5,0.0
16337,5.0,-2766.0,955.0,1053.0,2.0,132.0,0.5,1.0
16339,8.0,-2917.0,579.0,1424.0,2.0,115.0,0.5,1.0
16344,8.0,-4943.0,758.0,666.0,3.0,94.0,0.5,1.0
16349,6.0,-3524.0,942.0,1335.0,5.0,88.0,0.5,0.0
16350,3.0,-4990.0,696.0,1295.0,5.0,69.0,0.5,0.0
16356,3.0,-3582.0,906.0,754.0,3.0,109.0,0.5,0.0
16358,8.0,-538.0,827.0,1316.0,2.0,87.0,0.5,1.0
16366,6.0,-1600.0,514.0,1462.0,3.0,147.0,0.5,1.0
16367,6.0,-1001.0,659.0,668.0,5.0,114.0,0.5,0.0
16369,3.0,-3084.0,737.0,1483.0,4.0,87.0,0.5,0.0
16370,5.0,-3605.0,604.0,1349.0,5.0,98.0,0.5,1.0
16375,11.0,-4298.0,634.0,1274.0,5.0,154.0,0.5,1.0
16378,10.0,-4991.0,513.0,1192.0,3.0,157.0,0.5,1.0
16380,6.0,-1411.0,762.0,897.0,5.0,128.0,0.5,0.0
16388,10.0,-889.0,905.0,1304.0,5.0,71.0,0.5,0.0
16391,6.0,-3266.0,860.0,1074.0,5.0,155.0,0.5,0.0
16392,6.0,-3507.0,687.0,920.0,3.0,146.0,0.5,1.0
16394,9.0,-3803.0,756.0,978.0,5.0,144.0,0.5,1.0
16399,9.0,-874.0,686.0,895.0,2.0,78.0,0.5,1.0
16401,9.0,-4201.0,870.0,804.0,4.0,73.0,0.5,1.0
16403,7.0,-684.0,577.0,787.0,2.0,147.0,0.5,1.0
16406,10.0,-4155.0,843.0,1109.0,4.0,85.0,0.5,1.0
16408,5.0,-988.0,832.0,754.0,2.0,149.0,0.5,1.0
16413,5.0,-2709.0,893.0,1291.0,2.0,61.0,0.5,1.0
16414,4.0,-2138.0,965.0,671.0,5.0,98.0,0.5,0.0
16416,5.0,-3966.0,607.0,1212.0,2.0,137.0,0.5,1.0
16418,3.0,-3110.0,576.0,708.0,2.0,93.0,0.5,1.0
16421,10.0,-1336.0,782.0,634.0,5.0,120.0,0.5,0.0
16423,9.0,-1866.0,530.0,1150.0,5.0,149.0,0.5,1.0
16426,3.0,-4994.0,940.0,1061.0,3.0,144.0,0.5,0.0
16438,10.0,-2452.0,869.0,1354.0,3.0,92.0,0.5,1.0
16439,10.0,-2867.0,669.0,1442.0,3.0,70.0,0.5,1.0
16440,6.0,-3319.0,509.0,901.0,4.0,84.0,0.5,1.0
16449,9.0,-2556.0,934.0,796.0,3.0,145.0,0.5,0.0
16455,8.0,-1840.0,675.0,568.0,5.0,151.0,0.5,0.0
16459,8.0,-3518.0,657.0,1411.0,2.0,129.0,0.5,1.0
16461,3.0,-898.0,702.0,1288.0,4.0,90.0,0.5,0.0
16462,8.0,-4323.0,623.0,1334.0,4.0,148.0,0.5,1.0
16466,10.0,-1144.0,511.0,1275.0,3.0,130.0,0.5,1.0
16469,9.0,-2328.0,704.0,959.0,4.0,110.0,0.5,1.0
16478,7.0,-2650.0,944.0,877.0,4.0,137.0,0.5,0.0
16479,6.0,-1904.0,985.0,1106.0,5.0,83.0,0.5,0.0
16480,4.0,-126.0,853.0,1243.0,4.0,69.0,0.5,0.0
16483,7.0,-744.0,877.0,620.0,4.0,131.0,0.5,0.0
16487,5.0,-781.0,977.0,1110.0,2.0,103.0,0.5,1.0
16489,11.0,-2146.0,681.0,1114.0,2.0,154.0,0.5,1.0
16490,11.0,-1797.0,882.0,656.0,3.0,111.0,0.5,1.0
16491,7.0,-3005.0,834.0,981.0,3.0,118.0,0.5,0.0
16502,6.0,-2050.0,533.0,871.0,4.0,107.0,0.5,0.0
16507,4.0,-777.0,918.0,514.0,3.0,75.0,0.5,1.0
16509,11.0,-1571.0,833.0,948.0,3.0,121.0,0.5,1.0
16513,7.0,-3746.0,525.0,769.0,2.0,146.0,0.5,1.0
16515,9.0,-2481.0,838.0,568.0,2.0,115.0,0.5,1.0
16517,5.0,-3938.0,827.0,883.0,2.0,118.0,0.5,1.0
16525,9.0,-2965.0,968.0,628.0,3.0,104.0,0.5,1.0
16528,6.0,-2555.0,724.0,1078.0,4.0,117.0,0.5,0.0
16531,9.0,-432.0,804.0,1409.0,4.0,77.0,0.5,0.0
16535,9.0,-280.0,777.0,1192.0,3.0,113.0,0.5,1.0
16536,10.0,-1587.0,542.0,1308.0,5.0,72.0,0.5,1.0
16541,11.0,-2550.0,853.0,817.0,4.0,154.0,0.5,0.0
16559,6.0,-2015.0,985.0,1384.0,5.0,82.0,0.5,0.0
16560,9.0,-4080.0,872.0,576.0,3.0,90.0,0.5,0.0
16561,6.0,-1270.0,702.0,1259.0,2.0,143.0,0.5,1.0
16564,10.0,-615.0,603.0,658.0,3.0,93.0,0.5,1.0
16569,5.0,-4426.0,687.0,881.0,4.0,82.0,0.5,0.0
16570,11.0,-3332.0,805.0,1303.0,4.0,63.0,0.5,1.0
16575,9.0,-2904.0,863.0,858.0,3.0,144.0,0.5,1.0
16580,6.0,-869.0,898.0,567.0,4.0,140.0,0.5,0.0
16584,9.0,-2092.0,759.0,818.0,4.0,119.0,0.5,0.0
16592,4.0,-2680.0,540.0,1148.0,5.0,141.0,0.5,0.0
16593,8.0,-4078.0,941.0,1406.0,3.0,71.0,0.5,1.0
16595,6.0,-3061.0,711.0,623.0,4.0,73.0,0.5,0.0
16599,7.0,-3606.0,880.0,808.0,2.0,106.0,0.5,1.0
16608,9.0,-266.0,981.0,819.0,5.0,116.0,0.5,1.0
16611,6.0,-1409.0,637.0,1059.0,2.0,112.0,0.5,1.0
16613,7.0,-1048.0,716.0,517.0,3.0,77.0,0.5,0.0
16618,8.0,-583.0,826.0,896.0,3.0,134.0,0.5,1.0
16619,5.0,-4899.0,582.0,1277.0,4.0,68.0,0.5,1.0
16623,7.0,-4980.0,719.0,567.0,3.0,84.0,0.5,1.0
16625,4.0,-2348.0,545.0,1414.0,5.0,113.0,0.5,0.0
16628,4.0,-3691.0,994.0,1239.0,4.0,83.0,0.5,0.0
16630,7.0,-1311.0,571.0,546.0,4.0,110.0,0.5,0.0
16633,6.0,-2423.0,693.0,1410.0,2.0,144.0,0.5,1.0
16639,6.0,-4463.0,976.0,1134.0,5.0,128.0,0.5,0.0
16640,9.0,-3690.0,812.0,1255.0,2.0,136.0,0.5,1.0
16641,3.0,-3345.0,949.0,1390.0,3.0,77.0,0.5,1.0
16643,5.0,-3198.0,935.0,1432.0,2.0,154.0,0.5,1.0
16646,9.0,-1627.0,705.0,637.0,4.0,121.0,0.5,0.0
16657,7.0,-350.0,864.0,867.0,4.0,143.0,0.5,1.0
16658,4.0,-1898.0,631.0,908.0,3.0,117.0,0.5,1.0
16660,11.0,-2937.0,843.0,782.0,4.0,150.0,0.5,1.0
16661,5.0,-4727.0,543.0,1069.0,4.0,154.0,0.5,1.0
16664,5.0,-4678.0,610.0,845.0,4.0,109.0,0.5,0.0
16668,7.0,-2460.0,983.0,579.0,5.0,158.0,0.5,0.0
16671,4.0,-784.0,770.0,612.0,5.0,125.0,0.5,0.0
16672,11.0,-3975.0,607.0,1047.0,4.0,141.0,0.5,1.0
16674,5.0,-2363.0,651.0,985.0,4.0,102.0,0.5,0.0
16678,9.0,-3093.0,523.0,1446.0,4.0,146.0,0.5,1.0
16680,3.0,-1623.0,536.0,615.0,2.0,102.0,0.5,1.0
16682,10.0,-470.0,597.0,983.0,4.0,89.0,0.5,0.0
16684,8.0,-1428.0,609.0,1087.0,2.0,124.0,0.5,1.0
16685,3.0,-269.0,764.0,1008.0,2.0,102.0,0.5,1.0
16692,4.0,-1187.0,869.0,869.0,4.0,67.0,0.5,0.0
16695,10.0,-908.0,703.0,681.0,2.0,69.0,0.5,1.0
16699,6.0,-4938.0,937.0,734.0,4.0,70.0,0.5,0.0
16710,4.0,-2951.0,984.0,878.0,3.0,145.0,0.5,0.0
16713,10.0,-2609.0,637.0,1358.0,5.0,145.0,0.5,1.0
16718,5.0,-3015.0,990.0,545.0,2.0,101.0,0.5,1.0
16720,9.0,-345.0,744.0,1405.0,3.0,75.0,0.5,0.0
16723,7.0,-3683.0,834.0,1028.0,5.0,125.0,0.5,0.0
16726,10.0,-4490.0,646.0,1402.0,5.0,81.0,0.5,1.0
16727,8.0,-4333.0,923.0,1248.0,4.0,120.0,0.5,1.0
16728,9.0,-3166.0,597.0,816.0,5.0,87.0,0.5,1.0
16739,3.0,-3771.0,594.0,518.0,5.0,117.0,0.5,0.0
16741,6.0,-642.0,644.0,1325.0,5.0,124.0,0.5,0.0
16744,11.0,-2550.0,947.0,630.0,4.0,142.0,0.5,0.0
16748,4.0,-3881.0,636.0,665.0,2.0,123.0,0.5,1.0
16749,9.0,-640.0,575.0,762.0,3.0,87.0,0.5,1.0
16751,5.0,-1999.0,602.0,564.0,3.0,64.0,0.5,0.0
16752,6.0,-2710.0,712.0,1040.0,4.0,70.0,0.5,0.0
16754,5.0,-2224.0,631.0,1039.0,4.0,157.0,0.5,0.0
16756,8.0,-4967.0,950.0,1474.0,2.0,74.0,0.5,1.0
16758,6.0,-1395.0,568.0,1367.0,5.0,77.0,0.5,0.0
16761,5.0,-3571.0,528.0,1437.0,2.0,72.0,0.5,1.0
16764,5.0,-229.0,610.0,1004.0,2.0,123.0,0.5,1.0
16766,4.0,-3892.0,888.0,788.0,4.0,116.0,0.5,0.0
16772,8.0,-3753.0,562.0,913.0,3.0,95.0,0.5,1.0
16777,6.0,-4074.0,935.0,1210.0,3.0,135.0,0.5,1.0
16784,8.0,-3123.0,717.0,531.0,2.0,125.0,0.5,1.0
16785,11.0,-3457.0,524.0,989.0,3.0,138.0,0.5,1.0
16788,6.0,-342.0,774.0,900.0,5.0,126.0,0.5,1.0
16790,7.0,-677.0,782.0,556.0,5.0,150.0,0.5,0.0
16792,8.0,-1959.0,976.0,507.0,4.0,62.0,0.5,0.0
16793,4.0,-2123.0,535.0,920.0,5.0,121.0,0.5,0.0
16794,7.0,-4859.0,733.0,1376.0,5.0,128.0,0.5,1.0
16795,4.0,-3742.0,605.0,1301.0,4.0,108.0,0.5,1.0
16802,5.0,-2003.0,849.0,836.0,5.0,117.0,0.5,0.0
16803,10.0,-1446.0,734.0,1422.0,5.0,67.0,0.5,1.0
16806,11.0,-2468.0,924.0,1032.0,3.0,133.0,0.5,1.0
16807,11.0,-385.0,774.0,1441.0,3.0,92.0,0.5,1.0
16813,8.0,-2458.0,956.0,950.0,2.0,111.0,0.5,1.0
16818,7.0,-2346.0,738.0,1482.0,2.0,119.0,0.5,1.0
16821,3.0,-4542.0,588.0,1143.0,4.0,109.0,0.5,0.0
16823,3.0,-1061.0,840.0,1336.0,2.0,77.0,0.5,1.0
16825,9.0,-949.0,637.0,693.0,5.0,68.0,0.5,0.0
16829,9.0,-2987.0,603.0,583.0,4.0,146.0,0.5,0.0
16830,4.0,-3818.0,872.0,1366.0,4.0,95.0,0.5,0.0
16842,6.0,-4255.0,872.0,955.0,3.0,149.0,0.5,0.0
16849,7.0,-4745.0,704.0,1477.0,2.0,62.0,0.5,1.0
16853,11.0,-4759.0,969.0,1167.0,4.0,75.0,0.5,1.0
16854,8.0,-1047.0,818.0,976.0,4.0,128.0,0.5,0.0
16859,7.0,-3693.0,581.0,1032.0,5.0,100.0,0.5,1.0
16861,9.0,-3691.0,870.0,524.0,2.0,134.0,0.5,1.0
16862,8.0,-4688.0,542.0,1339.0,3.0,125.0,0.5,1.0
16864,9.0,-974.0,737.0,1261.0,2.0,86.0,0.5,1.0
16865,7.0,-2397.0,662.0,598.0,2.0,91.0,0.5,1.0
16868,3.0,-2451.0,784.0,985.0,3.0,104.0,0.5,0.0
16873,4.0,-1951.0,584.0,930.0,4.0,133.0,0.5,0.0
16874,8.0,-4405.0,943.0,1213.0,4.0,153.0,0.5,1.0
16876,11.0,-1706.0,775.0,664.0,4.0,98.0,0.5,0.0
16879,10.0,-1714.0,705.0,1045.0,5.0,63.0,0.5,0.0
16885,9.0,-2745.0,698.0,675.0,2.0,70.0,0.5,1.0
16890,3.0,-1892.0,890.0,1008.0,5.0,130.0,0.5,0.0
16891,11.0,-2698.0,877.0,799.0,5.0,136.0,0.5,0.0
16893,7.0,-1326.0,935.0,1147.0,2.0,64.0,0.5,1.0
16894,5.0,-3309.0,919.0,1280.0,5.0,145.0,0.5,0.0
16895,5.0,-2270.0,941.0,637.0,4.0,118.0,0.5,0.0
16896,4.0,-164.0,685.0,531.0,3.0,87.0,0.5,1.0
16901,5.0,-2011.0,699.0,1434.0,3.0,123.0,0.5,1.0
16902,8.0,-2624.0,786.0,1251.0,2.0,100.0,0.5,1.0
16904,3.0,-364.0,747.0,824.0,2.0,140.0,0.5,1.0
16905,3.0,-3202.0,866.0,1352.0,5.0,60.0,0.5,0.0
16907,11.0,-3355.0,858.0,977.0,2.0,137.0,0.5,1.0
16908,7.0,-2860.0,875.0,1307.0,2.0,156.0,0.5,1.0
16909,8.0,-4752.0,729.0,905.0,4.0,95.0,0.5,1.0
16911,7.0,-1718.0,506.0,562.0,5.0,76.0,0.5,0.0
16912,4.0,-4076.0,809.0,653.0,3.0,64.0,0.5,1.0
16917,7.0,-3803.0,529.0,1330.0,2.0,101.0,0.5,1.0
